0.15726	0.0082812	0.00014353	0	0.00011233	0.00085496	1.8722e-05	0	0.14476	0.015514	0.0043434	0.0015976	0.00038067	5.6165e-05	1.8722e-05	0	0.13558	0.0053294	0.013498	0.0085433	0.002646	0.00087992	0.00018722	6.2406e-06	0.164	0.0026148	4.3684e-05	1.2481e-05	0	0	0	0	0.13692	0.017611	0.0089989	0.0016038	0.0006303	0.00041188	0.0002309	0.00025586	0.13518	4.3684e-05	0.00033075	0.00065526	0.0024463	0.015108	0.010952	0.0019471
0.1562	0.0084146	0.00027159	3.8799e-05	0.0002037	0.0013822	0.00015035	4.8499e-06	0.13687	0.019851	0.0065231	0.0024686	0.00080023	0.00011155	3.8799e-05	4.8499e-06	0.12558	0.013522	0.01437	0.0080702	0.0035889	0.0012513	0.00026674	1.94e-05	0.16187	0.0047044	9.2148e-05	4.8499e-06	0	0	0	0	0.12374	0.023144	0.014608	0.0026189	0.001164	0.00063049	0.00037344	0.00039284	0.12193	4.8499e-05	0.00041224	0.0010282	0.0044619	0.022795	0.014181	0.001809
0.15203	0.012885	0.00019348	3.6278e-05	0.00013302	0.0012395	0.00015116	0	0.13897	0.019336	0.0057803	0.001953	0.00051998	7.2556e-05	3.0232e-05	0	0.12958	0.0049217	0.014801	0.011706	0.0040389	0.0012697	0.0003265	2.4185e-05	0.16264	0.0039906	3.6278e-05	0	0	0	0	0	0.1302	0.018429	0.013314	0.0025213	0.0010339	0.00064091	0.00028418	0.0002479	0.12932	3.0232e-05	0.00032045	0.0010037	0.0040813	0.020443	0.010508	0.00095532
0.16056	0.0048319	4.5299e-05	7.5498e-06	5.6624e-05	0.00096261	0.00019252	7.5498e-06	0.13643	0.022049	0.0055454	0.0019554	0.00059266	8.3048e-05	1.1325e-05	3.7749e-06	0.11951	0.019573	0.018195	0.006961	0.0018761	0.00043789	0.00011325	3.7749e-06	0.16394	0.0026915	3.0199e-05	3.7749e-06	0	3.7749e-06	0	0	0.11723	0.029301	0.016538	0.0021442	0.00068704	0.00036617	0.00020385	0.00019252	0.11447	3.7749e-05	0.00027557	0.00067571	0.0040618	0.02681	0.017527	0.0028123
0.1392	0.025227	0.00040189	1.8268e-05	0.00021921	0.0015345	6.0892e-05	0	0.13959	0.019071	0.0061805	0.0015466	0.00021312	5.4803e-05	6.0892e-06	0	0.13427	0.00029228	0.0063571	0.016319	0.0073679	0.0017415	0.00030446	1.8268e-05	0.1636	0.0030141	4.8713e-05	0	0	0	0	0	0.13453	0.014279	0.01308	0.0023139	0.0011387	0.00060283	0.00035926	0.00036535	0.13421	4.8713e-05	0.00045669	0.00098036	0.0038971	0.018785	0.0079159	0.00037144
0.1505	0.014468	0.0001111	4.1148e-05	0.00014813	0.0012468	0.00015636	0	0.13286	0.023027	0.0070158	0.002724	0.00083119	0.0001399	5.3493e-05	1.6459e-05	0.11963	0.0086576	0.018776	0.013883	0.0043206	0.0011727	0.00020163	2.4689e-05	0.16259	0.0039749	8.6411e-05	1.6459e-05	0	0	0	0	0.12003	0.024236	0.016838	0.0029462	0.0011604	0.00062957	0.00041148	0.00041148	0.11864	4.1148e-05	0.00039502	0.0010493	0.0047814	0.026092	0.014155	0.0015143
0.15922	0.0063298	4.8922e-05	1.5053e-05	9.4081e-05	0.00080157	0.00016182	0	0.13812	0.020495	0.0055847	0.0018891	0.0004817	7.1502e-05	2.2579e-05	3.7632e-06	0.12182	0.015034	0.019215	0.0083469	0.0018026	0.00036503	7.5265e-05	3.7632e-06	0.16409	0.0025402	3.7632e-05	3.7632e-06	0	0	0	0	0.12177	0.026335	0.015023	0.0020434	0.00069244	0.0003688	0.00020698	0.00022956	0.11933	4.8922e-05	0.0002559	0.00057201	0.0039175	0.024446	0.015663	0.0024348
0.15671	0.0085358	0.00015195	3.4189e-05	9.4969e-05	0.00095349	0.00018994	0	0.13883	0.020453	0.0050827	0.0016904	0.00047864	7.5975e-05	4.5585e-05	1.5195e-05	0.11917	0.013714	0.020407	0.009645	0.0027617	0.00074836	0.00020133	1.5195e-05	0.16391	0.0026743	5.6981e-05	1.8994e-05	3.7988e-06	0	0	0	0.1196	0.029961	0.01336	0.0019298	0.00083193	0.00036848	0.00027351	0.00034569	0.11439	7.2176e-05	0.00035328	0.00069517	0.0035708	0.023446	0.018979	0.0051625
0.13318	0.026602	0.0049178	0.00017658	0.00034433	0.0013685	7.9462e-05	0	0.13334	0.021322	0.01018	0.0016157	0.00018541	1.7658e-05	8.8291e-06	0	0.13313	3.5316e-05	0.0010595	0.011425	0.014912	0.0053504	0.00071516	3.5316e-05	0.15472	0.01191	3.5316e-05	0	0	0	0	0	0.13373	0.014232	0.012661	0.0028695	0.0012714	0.00079462	0.00047677	0.00063569	0.13311	3.5316e-05	0.00053857	0.0011478	0.0044057	0.018479	0.0082817	0.00067101
0.15927	0.0055951	0.00019982	3.7176e-05	0.00018124	0.0011618	0.00019982	2.3235e-05	0.14306	0.016223	0.0048004	0.0017287	0.00058088	0.00017194	8.3647e-05	1.8588e-05	0.12576	0.016618	0.015763	0.0058135	0.0018821	0.00061341	0.00019053	2.3235e-05	0.16421	0.0022771	0.00013476	4.1824e-05	4.6471e-06	0	0	0	0.12335	0.024625	0.014392	0.0021655	0.00087365	0.000474	0.00032065	0.00046935	0.12148	0.00012547	0.00051118	0.00096659	0.0040429	0.022743	0.014885	0.0019099
0.14109	0.023089	0.00048147	3.0639e-05	0.00019696	0.0016414	0.00014006	0	0.14104	0.018024	0.0052174	0.0019959	0.0003414	4.8147e-05	4.377e-06	0	0.12954	0.0014181	0.012838	0.014781	0.0055938	0.0019959	0.00049022	1.3131e-05	0.1628	0.0038299	3.9393e-05	0	0	0	0	0	0.13094	0.019154	0.011533	0.0023023	0.0012124	0.00062591	0.00044645	0.00045083	0.12943	4.8147e-05	0.00045521	0.0010724	0.0038824	0.018488	0.011726	0.0015626
0.15856	0.0070791	0.00018071	0	0.00013901	0.00071243	0	0	0.15411	0.0092894	0.0023736	0.00084101	5.5604e-05	0	0	0	0.13424	0.016216	0.0096369	0.0041217	0.0017585	0.00062207	7.2981e-05	0	0.16629	0.00037185	3.4753e-06	0	0	0	0	0	0.13358	0.024963	0.0063146	0.0009974	0.00038575	0.00019114	0.00013554	0.00010426	0.11375	4.1703e-05	0.00014249	0.00038575	0.0015361	0.012587	0.018704	0.019524
0.15415	0.010393	0.00040788	3.6709e-05	0.00028959	0.0011788	0.00020802	0	0.14323	0.016572	0.0047681	0.0016234	0.00041196	4.0788e-05	1.2236e-05	4.0788e-06	0.12891	0.0074315	0.015667	0.010046	0.0032059	0.0011624	0.00023657	8.1575e-06	0.16401	0.0026104	4.0788e-05	4.0788e-06	0	0	0	0	0.12964	0.021393	0.011629	0.0018518	0.00087694	0.00050577	0.0003263	0.00044051	0.12713	2.4473e-05	0.00042011	0.00079944	0.003467	0.018938	0.01337	0.0025166
0.14901	0.014298	0.001128	3.4442e-05	0.00028845	0.0017393	0.0001636	4.3053e-06	0.13671	0.021643	0.0062255	0.0016791	0.00038317	2.1526e-05	4.3053e-06	0	0.12432	0.0078615	0.015818	0.011112	0.0052998	0.001847	0.00037456	3.4442e-05	0.16311	0.0035174	3.8748e-05	4.3053e-06	0	0	0	0	0.12592	0.022073	0.013708	0.002609	0.0010376	0.00058552	0.00038317	0.00035303	0.12278	6.0274e-05	0.00026693	0.00099022	0.0043484	0.021638	0.013506	0.0030783
0.15217	0.013195	9.4926e-05	1.3561e-05	0.00013222	0.0009696	9.1536e-05	0	0.1384	0.020857	0.005048	0.0017765	0.00050853	6.1024e-05	6.7804e-06	1.0171e-05	0.11533	0.0077941	0.02643	0.01314	0.0030919	0.00077636	0.00010171	0	0.16443	0.0021969	3.3902e-05	3.3902e-06	0	0	0	0	0.11803	0.028813	0.016127	0.0019901	0.00091197	0.0003831	0.00016612	0.0002441	0.11499	4.7463e-05	0.00028817	0.00073568	0.0038106	0.026203	0.017568	0.0030241
0.15278	0.011572	0.00046938	4.3106e-05	0.00022032	0.0013315	0.00023948	1.4369e-05	0.13743	0.018708	0.0075483	0.002366	0.00056996	3.8316e-05	4.7895e-06	4.7895e-06	0.12893	0.0088463	0.01149	0.0093252	0.0052924	0.0022463	0.00052206	1.9158e-05	0.16152	0.0050578	8.1422e-05	4.7895e-06	0	0	0	0	0.12779	0.020796	0.013253	0.0025193	0.001001	0.00051727	0.00035922	0.00042627	0.12513	4.7895e-05	0.00035443	0.00097228	0.0039322	0.020744	0.012779	0.0027109
0.14446	0.019899	0.0003945	2.5617e-05	0.00013833	0.0016753	7.685e-05	0	0.14188	0.016425	0.0057791	0.0021108	0.00041499	4.611e-05	1.0247e-05	0	0.1298	0.0022286	0.013126	0.013608	0.0057023	0.0017983	0.00038937	1.537e-05	0.16288	0.0037349	5.1233e-05	0	0	0	0	0	0.13131	0.01848	0.01206	0.0026385	0.0011732	0.00049696	0.00027154	0.0002408	0.12949	3.074e-05	0.00025104	0.00088121	0.0041448	0.018587	0.011492	0.0017932
0.16181	0.0037446	8.8108e-05	2.0333e-05	0.00012877	0.00069809	0.00017622	3.3888e-06	0.14342	0.016859	0.0041445	0.0017147	0.00043376	5.7609e-05	3.0499e-05	3.3888e-06	0.12264	0.02468	0.013138	0.004219	0.001447	0.0004236	0.00011522	6.7775e-06	0.1645	0.0021146	4.0665e-05	6.7775e-06	0	0	0	0	0.11677	0.032691	0.014152	0.0017147	0.00059304	0.00029821	0.00020333	0.00024399	0.11058	6.7775e-05	0.00026771	0.00055915	0.0031278	0.025345	0.02056	0.0061574
0.16236	0.0033318	3.9072e-05	1.4208e-05	7.8144e-05	0.00075657	8.5248e-05	0	0.14053	0.018687	0.0052818	0.0016481	0.0004511	4.9728e-05	1.4208e-05	3.552e-06	0.12384	0.022683	0.014144	0.004543	0.001094	0.00029837	6.3936e-05	0	0.16481	0.0018115	2.8416e-05	1.0656e-05	0	3.552e-06	0	0	0.1187	0.028959	0.01576	0.0018755	0.00060739	0.00039072	0.00014918	0.00022378	0.11599	6.7488e-05	0.00020246	0.00057187	0.0035591	0.026008	0.017522	0.0027457
0.15649	0.0077097	0.00041693	3.5333e-05	0.00028267	0.0015335	0.00019787	0	0.13874	0.018642	0.0061974	0.0022331	0.0007632	8.48e-05	7.0666e-06	0	0.128	0.0093845	0.016522	0.0084234	0.0027772	0.0011236	0.00041693	2.12e-05	0.16252	0.0041057	4.24e-05	0	0	0	0	0	0.1278	0.019052	0.014727	0.0023603	0.0011024	0.0006148	0.0004452	0.00056533	0.12708	2.8267e-05	0.00039573	0.0012508	0.0042894	0.021956	0.010805	0.00086213
0.1466	0.018479	0.0001905	1.1206e-05	0.0001793	0.0010814	0.00011766	1.1206e-05	0.1444	0.015627	0.0047177	0.0014792	0.00035859	4.4824e-05	1.1206e-05	2.8015e-05	0.13889	0.00026334	0.0076929	0.013632	0.0044432	0.0014288	0.00029136	2.2412e-05	0.16384	0.0027287	7.2839e-05	1.6809e-05	1.1206e-05	0	0	0	0.13951	0.013929	0.0096203	0.0017145	0.00090769	0.00045384	0.00023533	0.00029136	0.13888	3.3618e-05	0.00024653	0.00079002	0.0030144	0.014859	0.0081916	0.00064995
0.13531	0.027592	0.0011962	2.673e-05	0.00027398	0.0020248	0.00024057	6.6824e-06	0.13904	0.01966	0.0059607	0.0016907	0.00024057	5.3459e-05	6.6824e-06	1.3365e-05	0.13401	0.00020047	0.0063015	0.015309	0.0078585	0.0023923	0.00056132	3.3412e-05	0.16218	0.0044171	5.3459e-05	1.3365e-05	0	0	0	0	0.13482	0.013886	0.011688	0.0028668	0.001537	0.00090881	0.00050787	0.00045441	0.134	3.3412e-05	0.00044772	0.0012897	0.0043035	0.017936	0.0078051	0.00085535
0.14722	0.017364	0.00038036	5.1867e-05	0.00013831	0.0013831	0.00013255	0	0.13816	0.018989	0.0065468	0.0022649	0.00055901	0.0001095	2.8815e-05	5.763e-06	0.1258	0.0062241	0.014154	0.013388	0.0054403	0.001314	0.00030544	4.0341e-05	0.16243	0.0041724	6.3393e-05	5.763e-06	0	0	0	0	0.12611	0.020977	0.014638	0.00253	0.0010777	0.00063393	0.0003112	0.00039189	0.12505	4.6104e-05	0.00040917	0.0010316	0.0041206	0.022516	0.012298	0.0011929
0.15842	0.0071418	0.00011532	5.7662e-05	0.00013592	0.00073313	6.178e-05	0	0.1402	0.019811	0.0043823	0.0015775	0.00052307	0.00010709	4.5306e-05	2.4712e-05	0.12368	0.012694	0.018835	0.007842	0.0025989	0.00078255	0.00023065	8.2374e-06	0.16368	0.0028584	0.00012356	8.2374e-06	0	0	0	0	0.12389	0.027138	0.012344	0.0017134	0.00069606	0.00036656	0.00023065	0.00028831	0.12047	3.7068e-05	0.00029243	0.00062192	0.0029531	0.021833	0.016998	0.0034597
0.16019	0.0049501	6.6002e-05	1.9412e-05	0.00014753	0.001122	0.00017471	0	0.13871	0.019075	0.005847	0.0022596	0.00067167	9.3179e-05	1.553e-05	0	0.12521	0.017335	0.015565	0.0064682	0.0016423	0.00038048	6.6002e-05	3.8825e-06	0.16405	0.0025741	4.2707e-05	0	0	0	0	0	0.12146	0.024304	0.016524	0.0025391	0.00091626	0.00045037	0.00025236	0.00022518	0.12005	4.2707e-05	0.00029895	0.00090462	0.004329	0.025329	0.014221	0.0014948
0.14382	0.021288	0.00017841	1.3054e-05	7.8327e-05	0.001114	0.00016536	8.703e-06	0.14017	0.018337	0.0056308	0.0019321	0.00050913	5.6569e-05	2.1757e-05	4.3515e-06	0.12991	0.00097038	0.012585	0.016314	0.0054176	0.0012706	0.00018711	1.3054e-05	0.16316	0.0034464	6.0921e-05	4.3515e-06	0	0	0	0	0.13124	0.018594	0.013155	0.0021148	0.00083114	0.00033507	0.00014795	0.00024804	0.12959	4.3515e-05	0.00016971	0.00063967	0.0038685	0.019834	0.010827	0.0016971
0.15359	0.011797	7.6183e-05	2.1767e-05	0.00012516	0.00096861	8.7066e-05	0	0.14226	0.017332	0.0049465	0.0015998	0.00047886	2.7208e-05	1.6325e-05	5.4416e-06	0.12233	0.009414	0.020232	0.01109	0.0027371	0.00074551	0.00011972	0	0.16445	0.0021767	3.8092e-05	0	0	0	0	0	0.12417	0.02588	0.013076	0.0020243	0.00072918	0.0004571	0.00020134	0.00012516	0.12107	3.8092e-05	0.00016869	0.00072374	0.0034228	0.021875	0.016129	0.0032378
0.15581	0.0096049	0.0001389	2.1045e-05	0.00010943	0.00085442	0.00012206	8.4179e-06	0.14094	0.018145	0.0052023	0.0018183	0.00044615	7.5761e-05	3.3672e-05	4.209e-06	0.13162	0.0061788	0.01402	0.010106	0.0034514	0.0010859	0.00019782	8.4179e-06	0.16294	0.0036365	8.8388e-05	0	0	0	0	0	0.13203	0.019492	0.011945	0.0017593	0.00062293	0.00042511	0.00020203	0.00019361	0.13055	8.4179e-06	0.00021045	0.00060188	0.0030978	0.018957	0.011655	0.001591
0.14986	0.015475	0.00014381	2.568e-05	9.7583e-05	0.00099124	7.1903e-05	0	0.13766	0.020821	0.0059577	0.0018233	0.00035438	3.0816e-05	2.0544e-05	0	0.12699	0.0033897	0.015495	0.014951	0.0046532	0.00098097	0.00018489	2.0544e-05	0.16349	0.0031483	2.568e-05	5.1359e-06	0	0	0	0	0.12941	0.021581	0.012121	0.0020236	0.00076012	0.00037492	0.0002003	0.00019517	0.12682	2.568e-05	0.00019517	0.00060091	0.003287	0.019532	0.013605	0.0026039
0.15474	0.010597	0.00013949	3.3816e-05	0.00011413	0.00098067	6.3405e-05	0	0.14217	0.018299	0.0042651	0.0014118	0.00040579	9.7221e-05	1.6908e-05	0	0.12395	0.012465	0.017174	0.0092994	0.002718	0.00084963	0.00020712	4.227e-06	0.16441	0.0022192	3.8043e-05	4.227e-06	0	0	0	0	0.12454	0.026761	0.011967	0.0016781	0.000689	0.00045652	0.00020712	0.00036775	0.12035	0.00012258	0.00024939	0.00066364	0.0030899	0.020826	0.017225	0.0041425
0.15095	0.014081	0.00015274	4.7732e-06	0.00016229	0.0013174	0	0	0.14626	0.013742	0.0046062	0.0017088	0.00032458	2.8639e-05	0	0	0.13566	0.0047255	0.011317	0.010052	0.0038234	0.00094987	0.00013842	4.7732e-06	0.1646	0.0020286	3.3413e-05	0	0	0	0	0	0.13638	0.015838	0.010348	0.0021957	0.00088782	0.00054415	0.00025298	0.00021957	0.13463	3.8186e-05	0.00025298	0.00082577	0.003494	0.0159	0.0097469	0.0017756
0.15275	0.011708	0.00020993	4.3735e-05	0.00019244	0.0015001	0.00025367	4.3735e-06	0.13501	0.022034	0.0063198	0.0023836	0.00076537	0.00010059	4.3735e-05	1.3121e-05	0.12574	0.0080823	0.014909	0.011454	0.0046272	0.0014695	0.00034114	4.3735e-05	0.1615	0.0050033	0.00013121	3.0615e-05	0	0	0	0	0.12615	0.02108	0.014105	0.0028559	0.00099279	0.00058605	0.00033239	0.00055981	0.12404	6.5603e-05	0.00045047	0.0010322	0.0044391	0.021701	0.012758	0.0021824
0.14026	0.024734	0.00022041	3.2255e-05	0.0001344	0.0011612	0.00012364	0	0.14188	0.017869	0.0049296	0.001559	0.00032793	5.3758e-05	2.1503e-05	2.1503e-05	0.1265	0.0017579	0.015563	0.016154	0.0049834	0.0014085	0.00027417	2.1503e-05	0.16395	0.0026449	5.9134e-05	1.0752e-05	0	0	0	0	0.12858	0.022573	0.011666	0.0019837	0.00083863	0.00046232	0.00025266	0.00030642	0.12635	4.8382e-05	0.00029029	0.00077949	0.0031072	0.019503	0.014332	0.0022525
0.15813	0.0074487	8.7866e-05	7.9879e-06	6.7897e-05	0.00086668	5.1921e-05	3.9939e-06	0.13951	0.018791	0.005915	0.0018572	0.00051921	6.7897e-05	7.9879e-06	0	0.1257	0.012449	0.016491	0.0087507	0.0025481	0.00061906	0.00010384	0	0.16374	0.0028716	4.3933e-05	7.9879e-06	0	0	0	0	0.12527	0.023181	0.014454	0.0023165	0.00076683	0.00036744	0.00015976	0.00015576	0.12287	3.5945e-05	0.00017573	0.00062305	0.00397	0.022546	0.013987	0.0024563
0.15404	0.011573	0.00014094	1.566e-05	9.3961e-05	0.00073081	7.3081e-05	0	0.14183	0.018202	0.0046772	0.0014877	0.00038629	4.6981e-05	2.61e-05	5.2201e-06	0.13034	0.0040142	0.016276	0.011693	0.0032573	0.00085609	0.00022446	5.2201e-06	0.16409	0.0025004	6.7861e-05	5.2201e-06	0	0	0	0	0.13264	0.019768	0.010941	0.0018322	0.00067861	0.00033931	0.00025578	0.00021402	0.1302	3.6541e-05	0.00027144	0.00063685	0.0029128	0.018578	0.011615	0.0024117
0.15982	0.0061076	9.0387e-05	1.2912e-05	5.165e-05	0.00052941	5.8106e-05	0	0.14468	0.015986	0.0044289	0.0011944	0.0003099	4.5193e-05	1.9369e-05	0	0.13373	0.011783	0.012118	0.0062044	0.0020854	0.00058106	0.0001614	0	0.16449	0.0021241	5.165e-05	0	0	0	0	0	0.13353	0.020072	0.010762	0.0012009	0.0004713	0.00034863	7.7474e-05	0.0002066	0.13098	4.5193e-05	0.00024534	0.00034863	0.0025696	0.017425	0.012486	0.0025631
0.14773	0.017068	0.00028392	2.457e-05	0.00012285	0.0014387	2.73e-06	0	0.14164	0.017376	0.0055691	0.0019082	0.0001638	8.1899e-06	0	0	0.12627	0.010871	0.012771	0.0098661	0.0049986	0.0016462	0.00024297	0	0.16554	0.0011247	0	0	0	0	0	0	0.12505	0.024174	0.012743	0.0025498	0.0010947	0.00054872	0.00025662	0.00024843	0.12103	2.73e-05	0.0003467	0.00082991	0.0038329	0.021113	0.015476	0.0040103
0.13738	0.026589	0.00042976	2.8028e-05	0.00021021	0.0017144	0.00030363	9.3426e-06	0.13154	0.022212	0.0092632	0.0028915	0.00063062	9.3426e-05	3.737e-05	0	0.12379	0.0013126	0.011146	0.017485	0.0094827	0.0028728	0.00051384	6.0727e-05	0.15937	0.0071657	0.00011678	1.4014e-05	0	0	0	0	0.12428	0.019185	0.016616	0.0036249	0.001308	0.00070536	0.00044377	0.00049983	0.12362	5.6055e-05	0.00042509	0.0012005	0.0053907	0.023987	0.011281	0.00070536
0.15727	0.0075022	0.00054713	2.3184e-05	0.00012519	0.00096444	0.00023647	0	0.13714	0.01921	0.0067232	0.0027588	0.00070014	0.00010201	2.782e-05	0	0.12757	0.016173	0.011133	0.0054945	0.0034636	0.0021885	0.00062596	2.3184e-05	0.16026	0.0063013	0.00010664	0	0	0	0	0	0.12179	0.027139	0.01328	0.0022998	0.00097835	0.00048685	0.00033384	0.00035703	0.11686	6.4914e-05	0.0003153	0.00079288	0.0038021	0.021969	0.018032	0.0048268
0.16181	0.0031935	0.00013725	3.6823e-05	0.00011716	0.001098	0.00027115	6.6951e-06	0.14413	0.015636	0.0045459	0.0016805	0.00055569	9.3731e-05	2.0085e-05	0	0.13204	0.018482	0.01013	0.0040304	0.0013859	0.000472	0.00013055	0	0.16436	0.002273	2.678e-05	3.3475e-06	0	0	0	0	0.12314	0.026964	0.013213	0.0015901	0.00087036	0.00041509	0.00026445	0.00021089	0.11766	1.6738e-05	0.00032806	0.0007465	0.0034279	0.022064	0.017079	0.005346
0.15687	0.0065122	0.00024345	6.4919e-05	0.00044226	0.0022478	0.00028402	0	0.13809	0.019179	0.0063052	0.0022032	0.00071816	0.00010549	4.0574e-05	2.0287e-05	0.12578	0.012635	0.015816	0.0083583	0.0029011	0.00086829	0.00026779	4.4632e-05	0.16266	0.0038708	0.00011361	1.623e-05	4.0574e-06	0	0	0	0.12464	0.021561	0.014258	0.0029376	0.0012903	0.00078714	0.00049501	0.00069788	0.12247	0.00012578	0.00070599	0.0014728	0.0048283	0.021703	0.013138	0.0022275
0.15059	0.010477	0.0018818	0.00021547	0.0007374	0.0026527	0.00011492	0	0.13632	0.017784	0.0074554	0.0040653	0.0009433	5.746e-05	3.8306e-05	4.7883e-06	0.12565	0.0075607	0.01413	0.0094617	0.0046494	0.0032273	0.0018579	0.00012928	0.15862	0.0078241	0.00021547	4.7883e-06	0	0	0	0	0.12657	0.01799	0.013182	0.00328	0.002059	0.0011348	0.00091457	0.0015323	0.12506	5.746e-05	0.00063685	0.0021452	0.0057795	0.020283	0.011138	0.0015658
